,0,1,2,3
8.33,0.27743328770000003,0.024439807600000002,0.0276699106,0.4545300856
8.34,0.27816058180000003,0.027775640600000002,0.026333742400000002,0.4567404557
8.35,0.2795144379,0.0312636284,0.0258366046,0.4570221789
8.36,0.2817187405,0.0349061825,0.0262988621,0.4550492118
8.37,0.2847578206,0.0386767062,0.0275842032,0.4511049011
8.38,0.2887900046,0.0425883774,0.029747438,0.44501883140000004
8.39,0.2938191328,0.0466441697,0.032700232,0.4369661668
8.4,0.29981179690000004,0.0508491653,0.036350722,0.427142719
8.41,0.3068486478,0.0552402987,0.04068562,0.41554095360000004
8.42,0.3147350614,0.0598122263,0.0455244706,0.4025928325
8.43,0.3234657808,0.0646040865,0.0508147477,0.3883980148
8.44,0.3328671989,0.0696240539,0.056416168700000005,0.3732942705
8.45,0.34278203150000003,0.0748784435,0.0622168034,0.357556425
8.46,0.35307042710000003,0.0804009742,0.0681102676,0.34142586420000004
8.47,0.3635086897,0.0861580913,0.0739824012,0.3251992506
8.48,0.3739130473,0.09216727150000001,0.0797304939,0.3091151541
8.49,0.38407698630000003,0.09839336300000001,0.08526731550000001,0.2933911796
8.5,0.393828995,0.1048041245,0.0905308881,0.2781829665
8.51,0.40292143350000004,0.1113701871,0.0954260115,0.2636974854
8.52,0.4112752784,0.1180239451,0.0999562177,0.2499370118
8.53,0.41865147610000003,0.12471156480000001,0.1040501632,0.23703719920000002
8.54,0.4249866953,0.13135872540000001,0.1077253175,0.22494689140000002
8.55,0.4302077691,0.13789676580000002,0.1109905561,0.2136201257
8.56,0.4341475186,0.1442289547,0.1138325327,0.2030392553
8.57,0.4369269739,0.15030560110000002,0.11632947490000001,0.1930154302
8.58,0.4384039817,0.1560162958,0.11848354230000001,0.1834794865
8.59,0.4387088624,0.16131597690000002,0.1203722859,0.1742423351
8.6,0.4378991674,0.1661485332,0.1220459178,0.1651594198
8.61,0.4359862404,0.1704233902,0.12355452700000001,0.1560740471
8.62,0.4331950297,0.1741693629,0.1249702807,0.1468528609
8.63,0.42954578260000004,0.17729661430000002,0.1263406023,0.1373494052
8.64,0.4252538413,0.1798526688,0.1277223094,0.1274856211
8.65,0.42044870910000004,0.1818442365,0.1291569387,0.1171976068
8.66,0.41526368620000004,0.1832678175,0.1306897806,0.1064230723
8.67,0.40987682000000003,0.1842261588,0.1323348886,0.0952181731
8.68,0.4044119559,0.184721341,0.1341263628,0.0835718445
8.69,0.3990108325,0.1848684345,0.1360575352,0.0716040443
8.7,0.393781945,0.1847349831,0.1381276733,0.059410568000000004
8.71,0.38884510520000004,0.1844004878,0.1403284658,0.047133357800000004
8.72,0.38424303470000004,0.1839647616,0.14262436920000002,0.0349252622
8.73,0.3800854455,0.18350531620000002,0.1449932555,0.0229836322
8.74,0.3763647478,0.1831051173,0.1473851116,0.0114675317
8.75,0.3730384339,0.1829035867,0.1497995893,0.0007956875000000001
8.76,0.36791518710000004,0.1854415778,0.15309226380000002,0.0
8.77,0.3632463215,0.18814084320000002,0.15620994570000002,0.0
8.78,0.3592837981,0.1907793291,0.1590061217,0.0
8.79,0.35591820900000004,0.1933353315,0.1614445461,0.0
8.8,0.35312431,0.19576862080000001,0.163449818,0.0
8.81,0.3508460926,0.1980199933,0.16493976330000001,0.0
8.82,0.3489585894,0.2000535512,0.1659155172,0.0
8.83,0.3474149937,0.2017634653,0.16625081190000002,0.0
8.84,0.3460720799,0.2031154796,0.16598432700000001,0.0
8.85,0.3448407959,0.2040223497,0.1650622309,0.0
8.86,0.3436094477,0.2043901289,0.1634502184,0.0
8.87,0.3422889421,0.20420419620000002,0.1612061046,0.0
8.88,0.34076400430000003,0.2033050786,0.15823806,0.0
8.89,0.33898201170000003,0.20172411070000001,0.1546531147,0.0
8.9,0.3368684845,0.19937643800000002,0.1504376111,0.0
8.91,0.3343685648,0.19621203480000002,0.14561986470000002,0.0
8.92,0.3314934685,0.1922848976,0.1402905352,0.0
8.93,0.3281787031,0.18747051210000001,0.1344271126,0.0
8.94,0.3234196259,0.18312160300000002,0.1285705296,0.0044417122000000005
8.95,0.3171162622,0.17932927310000002,0.1228718885,0.0135614492
8.96,0.310390133,0.1749620415,0.11693422540000001,0.023222563
8.97,0.3033468492,0.1701250969,0.110843491,0.0333773765
8.98,0.2960414547,0.16483833380000001,0.10466478970000001,0.0441189477
8.99,0.28861816970000004,0.1592616215,0.09849115380000001,0.055371839900000004
9.0,0.2811805986,0.153475978,0.0924003384,0.0671893912
9.01,0.2738675418,0.14760525530000002,0.0864783772,0.0795715944
9.02,0.2667874877,0.1417581734,0.08077953680000001,0.092467876
9.03,0.2601359285,0.13606669940000002,0.0754189851,0.1059293302
9.04,0.253985785,0.13061076700000002,0.0704094213,0.1198289361
9.05,0.24851014670000002,0.1254995721,0.0658319991,0.1341380871
9.06,0.24383804150000002,0.1208115242,0.061727386,0.1487482964
9.07,0.2400186419,0.116570483,0.0580903292,0.1635365715
9.08,0.2372975014,0.11288587430000001,0.0550103172,0.17836378390000002
9.09,0.23560388000000002,0.1096953434,0.0524143256,0.19306712010000002
9.1,0.2350966975,0.1070396022,0.0503387719,0.20746078310000002
9.11,0.2357960296,0.1048790599,0.0487512806,0.2213496942
9.12,0.23764777310000001,0.10314497630000001,0.0475955125,0.2345920669
9.13,0.2408006316,0.1018266148,0.046884385300000005,0.24688393120000002
9.14,0.24504165600000002,0.10079587670000001,0.0465100597,0.2581836285
9.15,0.2504127425,0.0999996234,0.046453607800000005,0.2682398744
9.16,0.2567808744,0.0993383958,0.0466437969,0.2769509595
9.17,0.26399174940000003,0.0987284564,0.047018653300000005,0.2842942995
9.18,0.2719908028,0.09808405320000001,0.0475385283,0.2900264742
9.19,0.2805168662,0.0973405056,0.0481371401,0.2943422645
9.2,0.2894437165,0.09642942480000001,0.048780881000000005,0.29712057140000003
9.21,0.2985496132,0.0953125398,0.049433634600000005,0.2984938414
9.22,0.307646144,0.0939766912,0.0500758703,0.2986145811
9.23,0.3164990769,0.0923925672,0.0506963854,0.2975025551
9.24,0.3249461155,0.0906090806,0.0513024048,0.2954857629
9.25,0.33274649980000004,0.0886429499,0.051909939700000005,0.29267036300000004
9.26,0.3397391984,0.0865632795,0.0525508576,0.2893259898
9.27,0.3458000316,0.084439527,0.0532614671,0.2856710807
9.28,0.35066993090000004,0.082364431,0.0541064723,0.2819216341
9.29,0.3543873126,0.0804233463,0.0551247686,0.2782885585
9.3,0.3567351617,0.0787331763,0.0563987366,0.274969685
9.31,0.3577348737,0.0773860203,0.0579810305,0.2721098597
9.32,0.3573942331,0.07646193300000001,0.0599208757,0.2698022238
9.33,0.3555968661,0.07609996050000001,0.062316478700000004,0.26818013
9.34,0.35255850790000004,0.0763015678,0.06515699180000001,0.26718127340000003
9.35,0.34820644700000003,0.0771921394,0.06853312410000001,0.2668529697
9.36,0.3427312589,0.0787638937,0.0724314239,0.26707242330000003
9.37,0.33625480350000003,0.0810229955,0.0768519648,0.2677262104
9.38,0.32884779470000003,0.0840184657,0.0818256484,0.268675746
9.39,0.3207602046,0.0876346082,0.0872597586,0.2697113799
9.4,0.3120743915,0.09189095600000001,0.09315989999999999,0.2706251374
9.41,0.3030026904,0.09666092500000001,0.0994217222,0.2711974012
9.42,0.2936895071,0.1018587947,0.1059691846,0.2712274042
9.43,0.2842837331,0.1073959688,0.11271545050000001,0.2704414827
9.44,0.2749216778,0.1131247058,0.11953832310000001,0.2687606224
9.45,0.2657349911,0.1189381729,0.1263252491,0.265910559
9.46,0.2568114179,0.1246994434,0.1329556647,0.2618790241
9.47,0.24822481670000002,0.1302953758,0.1393178962,0.2566032271
9.48,0.2400591782,0.1355869595,0.1452643405,0.2500010944
9.49,0.2322998053,0.14051164,0.15074016070000001,0.242268902
9.5,0.2250144483,0.1449257781,0.1555779012,0.23338026580000001
9.51,0.21815334,0.1488037699,0.1597507636,0.2236204973
9.52,0.2117049853,0.1520877139,0.16318465100000001,0.2131809393
9.53,0.2056566917,0.1547090157,0.16578525100000002,0.2023209857
9.54,0.1999310951,0.1567261379,0.16761228250000001,0.19136199310000002
9.55,0.19452874750000002,0.1580624766,0.168549103,0.1806414069
9.56,0.1893772696,0.1588121934,0.1686974835,0.1704797127
9.57,0.184455807,0.1589937043,0.1680609634,0.1612006877
9.58,0.1797524732,0.158637407,0.16665479730000002,0.1531962003
9.59,0.1752411884,0.1578494238,0.1646100202,0.1466006952
9.6,0.17096334570000002,0.15663587580000002,0.1619114297,0.14188739820000001
9.61,0.1669262983,0.1551065517,0.1587103013,0.1390481676
9.62,0.1631882854,0.1533039786,0.1550643133,0.1382843811
9.63,0.1598391414,0.1512757452,0.1510504105,0.1397457654
9.64,0.1569216363,0.1490825081,0.1467775834,0.143223759
9.65,0.15461562410000002,0.14673382670000001,0.1422929725,0.14894481010000002
9.66,0.1529656997,0.1442654458,0.1376914784,0.156508227
9.67,0.1521184498,0.1416761863,0.1330241374,0.16582351350000002
9.68,0.1522297933,0.1389524739,0.1283447059,0.1766602693
9.69,0.15331855190000002,0.136087291,0.1236893346,0.1886161234
9.7,0.1556556936,0.13302412500000002,0.119095111,0.2014989955
9.71,0.15917548480000002,0.1297474234,0.114572804,0.2148430073
9.72,0.1640138827,0.126202654,0.11013738020000001,0.22834106810000002
9.73,0.17023835710000002,0.12233529480000001,0.1057940602,0.241616203
9.74,0.1777390163,0.1181337407,0.10153541270000001,0.2543931411
9.75,0.18669387,0.1135014876,0.0973725487,0.2662548991
9.76,0.1968490966,0.108467094,0.0932911624,0.27706890840000004
9.77,0.2081990572,0.1029855016,0.0892988649,0.28656436300000004
9.78,0.22060981810000002,0.0970501691,0.08540408570000001,0.2945662747
9.79,0.23385023430000001,0.09070958600000001,0.08160989710000001,0.30111383810000003
9.8,0.2478356166,0.08393181570000001,0.0779584346,0.30592914
9.81,0.262245223,0.07682525750000001,0.0744595985,0.3092817416
9.82,0.2768873196,0.069425234,0.0711622777,0.3111278645
9.83,0.2914920434,0.061817915800000005,0.06811641880000001,0.3116058293
9.84,0.30583826880000003,0.054100223600000004,0.06534970100000001,0.3109627424
9.85,0.3195965754,0.0463715455,0.0629719794,0.3092394491
9.86,0.3326150055,0.0387403733,0.060985059,0.30679757280000003
9.87,0.3446132941,0.0313226837,0.059478103000000004,0.3037837087
9.88,0.3553886654,0.024235338500000002,0.0585023261,0.3004364465
9.89,0.3648717571,0.017549898,0.0580618724,0.2969556586
9.9,0.372715846,0.011436831000000001,0.0582745922,0.2935253677
9.91,0.3790553745,0.0058990044,0.0590687754,0.2902828322
9.92,0.38365715640000003,0.0010995109,0.0605244387,0.28748827050000003
9.93,0.3843756005,0.0,0.0633960355,0.29286799280000003
9.94,0.3833583387,0.0,0.0667469802,0.2992854025
9.95,0.38124409400000003,0.0,0.07046136260000001,0.3039924252
9.96,0.3782750413,0.0,0.07442057740000001,0.3071863476
9.97,0.374480017,0.0,0.0785645621,0.30869595510000003
9.98,0.3700213459,0.0,0.0827852531,0.3085651502
9.99,0.3650541713,0.0,0.08698470130000001,0.3068807033
10.0,0.359676687,0.0,0.0910356976,0.3034752395
10.01,0.3540811092,0.0,0.0948505833,0.2986192579
10.02,0.3483859205,0.0,0.09829515100000001,0.2922233798
10.03,0.34273754100000003,0.0,0.1012754932,0.28443397400000003
10.04,0.3372464357,0.0,0.1037259381,0.2753880446
10.05,0.3320588433,0.0,0.10549536990000001,0.2650601705
10.06,0.3256484336,0.0023159763,0.10701331780000001,0.2593513633
10.07,0.319188042,0.0052642042,0.10803854160000001,0.2545116632
10.08,0.3131941384,0.0082999365,0.1083378901,0.24908354370000002
10.09,0.30771163290000003,0.0114046369,0.1079331728,0.24315588470000002
10.1,0.3028370262,0.0145845175,0.1067813601,0.2368119558
10.11,0.2985077138,0.0178418757,0.10502832840000001,0.2302423717
10.12,0.2947780647,0.0212102132,0.10268631980000001,0.2235931106
10.13,0.2915866664,0.0247188508,0.0998955775,0.217058563
10.14,0.288887852,0.028401249000000003,0.0967720742,0.2108024292
10.15,0.2866735729,0.0323239699,0.0934320421,0.20505319900000002
10.16,0.28483480040000003,0.036499978,0.0900315381,0.19990457120000002
10.17,0.2833590381,0.0410017816,0.0867083552,0.19557458160000002
10.18,0.2821672994,0.045843597900000005,0.08360059900000001,0.19212418450000002
10.19,0.2812140828,0.051045253400000004,0.080821011,0.1896156049
10.2,0.2804768341,0.0566525565,0.0785241146,0.1881699641
10.21,0.2799050275,0.0626172561,0.0767411062,0.18765777620000001
10.22,0.2795022681,0.0689675884,0.0756071172,0.1881460832
10.23,0.27925147110000004,0.0756410081,0.0751198839,0.1894665093
10.24,0.27915902260000003,0.08259432430000001,0.0752933814,0.19150459250000001
10.25,0.279254969,0.0897798011,0.0761636209,0.1941396334
10.26,0.2795407822,0.0971018741,0.0776162175,0.1971368291
10.27,0.2800713019,0.10448915830000001,0.0796570774,0.200336496
10.28,0.28085768110000003,0.1118409945,0.0821463925,0.20351254770000002
10.29,0.2819297179,0.1190686066,0.0849906844,0.20648106600000002
10.3,0.2833339113,0.126056249,0.08807925130000001,0.20901959550000002
10.31,0.2850507801,0.1327439052,0.09126754100000001,0.2110217462
10.32,0.2871307212,0.1389985957,0.0944286876,0.21226869080000002
10.33,0.2895357518,0.1447818746,0.0974338258,0.21272653800000002
10.34,0.29225616860000003,0.1500254578,0.10016952800000001,0.2123234125
10.35,0.2952745755,0.154645409,0.10250364270000001,0.2109919805
10.36,0.29851900070000004,0.158677013,0.1043981138,0.20885273340000002
10.37,0.3019586582,0.1620223566,0.10572119,0.205868179
10.38,0.30550388100000003,0.164754389,0.1064898709,0.2022360261
10.39,0.3090864379,0.16687324280000002,0.1066751779,0.1980712244
10.4,0.3126172468,0.1683910056,0.1062650475,0.1935407113
10.41,0.3160252953,0.1694121224,0.1053541758,0.1888563667
10.42,0.3192035923,0.1699304589,0.1039391076,0.18421841190000002
10.43,0.3221006595,0.1700702571,0.10216087850000001,0.17983029180000001
10.44,0.32464344500000003,0.1698846423,0.10009971420000001,0.1758874808
10.45,0.3267613421,0.16944327820000002,0.09787177100000001,0.17260428830000002
10.46,0.3284616752,0.16883550790000001,0.0956020471,0.17005780550000002
10.47,0.3296611829,0.16811008330000002,0.0934217175,0.16849518630000002
10.48,0.3304210506,0.1673391528,0.0914412837,0.1678834552
10.49,0.33073979400000003,0.1665658495,0.0897756766,0.1683102379
10.5,0.3306528481,0.1658288585,0.08854082860000001,0.1697981395
10.51,0.3302516616,0.16514552130000001,0.0877701901,0.1722093399
10.52,0.3295749646,0.1645338975,0.0876030455,0.1755866271
10.53,0.32874962480000003,0.16398050490000002,0.08799958270000001,0.1796793659
10.54,0.3278629544,0.1634729326,0.08900535500000001,0.1843788403
10.55,0.3270315085,0.1629823496,0.0906160064,0.189491441
10.56,0.3263472147,0.1624753183,0.0927476718,0.1947993871
10.57,0.3259523727,0.16190228880000002,0.0954169986,0.2000937761
10.58,0.32590320100000003,0.1612279325,0.0984747228,0.2051660954
10.59,0.3263027437,0.1604026083,0.1018596625,0.20980855880000002
10.6,0.3272245466,0.15937972890000002,0.1054601232,0.2138188104
10.61,0.32866467800000004,0.1581437763,0.10916008810000001,0.2171091745
10.62,0.3307317923,0.15662728110000002,0.1128463789,0.21941699280000002
10.63,0.33333028140000004,0.1548527858,0.11641168510000001,0.2207963644
10.64,0.3364722247,0.1527935872,0.1197475435,0.2211263977
10.65,0.34009203720000003,0.1504574645,0.1227554203,0.2204047301
10.66,0.3440799794,0.1478820874,0.1253920188,0.2187401064
10.67,0.3483722463,0.1450654263,0.1275292111,0.2160684713
10.68,0.3528016149,0.1420840028,0.129199645,0.2126390333
10.69,0.3572426828,0.13897530060000002,0.1303431564,0.2085207925
10.7,0.3615312797,0.1358059228,0.1309672854,0.2038932699
10.71,0.365537237,0.13263885420000002,0.1311235529,0.19894672670000002
10.72,0.3690385022,0.1295525484,0.1307850979,0.1938394376
10.73,0.3719568972,0.1266030888,0.13007282750000002,0.1887712979
10.74,0.3741005164,0.1238669616,0.1290138815,0.183911707
10.75,0.3753528962,0.12140379250000001,0.1276942912,0.1794204274
10.76,0.3756713833,0.1192446234,0.1261978524,0.1753942634
10.77,0.3748367446,0.1174795287,0.1245881477,0.1720156394
10.78,0.3729553082,0.116084037,0.12295307770000001,0.1692650315
10.79,0.3699014541,0.1151127579,0.1213563329,0.1672421519
10.8,0.36572081970000003,0.1145571925,0.11985757720000001,0.1659273179
10.81,0.3605005247,0.11439135460000001,0.118493026,0.1652626731
10.82,0.35418614600000004,0.1146420695,0.1173138737,0.1652636491
10.83,0.34701284860000003,0.11522568300000001,0.11631006320000001,0.1657620747
10.84,0.3390102948,0.11613788850000001,0.1154985469,0.1667071558
10.85,0.3303605127,0.1173169988,0.11485420390000001,0.1679556792
10.86,0.32122813180000004,0.11870785240000001,0.11434277620000001,0.1693848457
10.87,0.3117473555,0.1202760315,0.1139308589,0.170875674
10.88,0.3021286168,0.1219500344,0.1135547148,0.1723098727
10.89,0.2925343661,0.12369249460000001,0.11315710670000001,0.1735785711
10.9,0.2831454352,0.1254541484,0.11267065820000001,0.174603264
10.91,0.2741042857,0.1272013348,0.11203871730000001,0.1753391387
10.92,0.265619996,0.1288999669,0.1111746126,0.1757219019
10.93,0.2577527146,0.1305374328,0.1100523837,0.1757966551
10.94,0.2506932974,0.1320957529,0.1085924122,0.1755604288
10.95,0.2444965242,0.13357748800000002,0.10677393040000001,0.1750948973
10.96,0.2392134868,0.1349901536,0.10458021270000001,0.1744858807
10.97,0.23498957820000002,0.13634185840000002,0.1019617713,0.1738460855
10.98,0.2317247356,0.1376574882,0.0989728405,0.1733024547
10.99,0.2295410112,0.1389547536,0.0955862791,0.1730136962
11.0,0.2283504535,0.14025976610000002,0.09186282750000001,0.1731218061
11.01,0.2281147551,0.1415922158,0.0878463282,0.1737577623
11.02,0.22885975930000002,0.1429759391,0.0835752431,0.1751265592
11.03,0.23041399040000002,0.1444176156,0.0791411685,0.1772610848
11.04,0.23280129400000002,0.1459319096,0.07459932820000001,0.18036993780000002
11.05,0.2358738507,0.1475119278,0.0700400996,0.1844632653
11.06,0.2395530756,0.1491476272,0.06553623060000001,0.1895886494
11.07,0.2437843718,0.1508202381,0.061181614,0.19584285540000002
11.08,0.24842353,0.1524973748,0.0570305206,0.20308405740000002
11.09,0.2534305085,0.1541378868,0.0531858277,0.2113863618
11.1,0.2586873436,0.1556956621,0.0496885482,0.2205704389
11.11,0.2641239657,0.15711918630000002,0.0465945727,0.2305366069
11.12,0.2696696095,0.1583336462,0.043981171,0.24117221
11.13,0.2752498148,0.15930474890000001,0.0418308463,0.2522509518
11.14,0.2808032958,0.1599329741,0.040233267100000004,0.2636318644
11.15,0.28627535930000003,0.1601888213,0.039152183,0.2750832616
11.16,0.2916179872,0.1600136318,0.0386025321,0.2864184144
11.17,0.2967738212,0.1593304979,0.0386077384,0.2974066669
11.18,0.3017247269,0.1581563774,0.039098334900000004,0.3079066358
11.19,0.3064017154,0.15639222120000001,0.040119351000000004,0.3176547348
11.2,0.3107975543,0.1540821725,0.0415893047,0.3265635219
11.21,0.3148740805,0.1512071442,0.0434921138,0.3344793461
11.22,0.3185838494,0.1477546808,0.045807144,0.3412361866
11.23,0.3219377829,0.1438037522,0.0484594728,0.3468746287
11.24,0.3248552363,0.1393234226,0.0514544111,0.3511776211
11.25,0.3273603101,0.1344209801,0.0547134224,0.35426889770000003
11.26,0.32941541,0.1291348042,0.0582104342,0.35610911430000003
11.27,0.33098454,0.12352514190000001,0.061911204500000004,0.35669221300000004
11.28,0.3321000629,0.1176889696,0.0657630398,0.35619115100000004
11.29,0.33268256420000003,0.11167723,0.0697491287,0.3545309501
11.3,0.3327904426,0.1055892402,0.0738200839,0.3519437429
11.31,0.3324011843,0.0994932818,0.0779504413,0.34848177420000004
11.32,0.331511967,0.09347014790000001,0.0821098988,0.3442452352
11.33,0.3301829005,0.08757463700000001,0.0862712056,0.3394071388
11.34,0.3283741422,0.0818951406,0.0904062241,0.33399641820000003
11.35,0.3261801986,0.0764574777,0.09449499360000001,0.328190201
11.36,0.3236173076,0.0713180304,0.098515167,0.3220527097
11.37,0.3207350445,0.06651898220000001,0.1024446631,0.31566808960000003
11.38,0.3176127025,0.0620527936,0.1062763209,0.3091175505
11.39,0.31428557230000004,0.0579899195,0.1099779724,0.3024319332
11.4,0.3108512127,0.0542823875,0.11355521700000001,0.2956661335
11.41,0.3073727124,0.050954441600000004,0.1169904152,0.2888343574
11.42,0.3039332999,0.047999915600000005,0.1202755816,0.2819454776
11.43,0.300597763,0.0453772654,0.12341958430000001,0.2750020728
11.44,0.29746984320000003,0.043122817,0.1263982013,0.2679824454
11.45,0.29459059530000004,0.0411663664,0.1292367195,0.2608808123
11.46,0.2920434284,0.0395146464,0.13192809,0.2536723307
11.47,0.289890178,0.0381476731,0.1344797593,0.2463380238
11.48,0.2881448171,0.0370305327,0.1369094137,0.23887428130000002
11.49,0.286915436,0.0361881837,0.1392082826,0.2312521848
11.5,0.2861531208,0.035572282000000004,0.14140443900000002,0.2234961821
11.51,0.2859108614,0.0351972958,0.14349792590000002,0.2156070438
11.52,0.2861797615,0.0350583097,0.14549845120000002,0.20761432230000001
11.53,0.286912376,0.0351405891,0.1474173866,0.1995596561
11.54,0.28814335620000003,0.0354810313,0.1492461545,0.1914929834
11.55,0.28976152110000003,0.0360494538,0.1509963916,0.1834797339
11.56,0.29174937370000004,0.0368735682,0.15265597050000002,0.17559979450000002
11.57,0.2940281192,0.037954518300000004,0.1542163611,0.1679428024
11.58,0.2965150374,0.0392822573,0.1556704669,0.16057954970000002
11.59,0.29914555600000003,0.0408938415,0.1569816336,0.15366251690000002
11.6,0.3018172879,0.042750404000000006,0.15814589910000001,0.1472273898
11.61,0.3044473399,0.0448712635,0.1591214174,0.14141855920000002
11.62,0.3069434965,0.0472384805,0.1598810445,0.1363160104
11.63,0.309236485,0.0498274567,0.1604054898,0.1319623303
11.64,0.3112105891,0.0526442998,0.1606266258,0.1285367939
11.65,0.3128395773,0.055635510900000004,0.16055271540000002,0.1259752643
11.66,0.3140264561,0.0587904769,0.1601221686,0.1244126155
11.67,0.3147368573,0.0620681456,0.15932078660000001,0.1238380776
11.68,0.3149562879,0.0654319808,0.15814301620000001,0.12422310500000001
11.69,0.3146034984,0.0688499506,0.1565281655,0.1256687085
11.7,0.3137453519,0.07227938390000001,0.1545251668,0.1280140653
11.71,0.3123356755,0.07568436320000001,0.15209332050000002,0.1313126727
11.72,0.31042735050000003,0.0790294221,0.149265897,0.1354535655
11.73,0.3080688833,0.0822878974,0.1460728625,0.1403468663
11.74,0.3052715449,0.08541993640000001,0.14251060910000002,0.1459750307
11.75,0.3021495352,0.08842065660000001,0.13866265690000001,0.1521591519
11.76,0.2987407717,0.09125883300000001,0.13454588920000002,0.1588616255
11.77,0.2951471672,0.09393419430000001,0.1302346337,0.1659461889
11.78,0.2914503224,0.096447195,0.1257881704,0.17331529410000002
11.79,0.28774086460000003,0.0987866282,0.1212674393,0.1808877775
11.8,0.2841039668,0.1009824371,0.1167446095,0.1885559048
11.81,0.2806379059,0.1030331081,0.1122892404,0.19624877770000002
11.82,0.27741618020000003,0.104969087,0.10796487410000001,0.2038937607
11.83,0.27450430940000003,0.1068123404,0.10382606920000001,0.2114403817
11.84,0.272001115,0.1085835025,0.09995062880000001,0.21883333300000002
11.85,0.2699093937,0.1103151794,0.09635267880000001,0.2260638207
11.86,0.2683234248,0.1120291843,0.09310748,0.2330955835
11.87,0.2672331865,0.1137513485,0.0902184602,0.2399405598
11.88,0.26665173400000003,0.1155004411,0.0877033204,0.24660507410000002
11.89,0.2666166025,0.1172964806,0.0855994471,0.2530924559
11.9,0.2670542965,0.1191443196,0.08385966,0.2594413441
11.91,0.2679985174,0.12105589400000001,0.08252007480000001,0.2656578092
11.92,0.2693676076,0.1230241509,0.0815270516,0.2717754282
11.93,0.2711231314,0.125042116,0.0808608739,0.2778091428
11.94,0.2732290745,0.1270965679,0.08050798170000001,0.2837648879
11.95,0.2755928111,0.1291643398,0.0804033485,0.2896507525
11.96,0.2781817057,0.1312188158,0.0805422573,0.29544321
11.97,0.2809093332,0.1332291967,0.0808655872,0.30112199100000003
11.98,0.283721021,0.13516230710000002,0.0813464286,0.3066434576
11.99,0.2865559924,0.1369726113,0.0819601513,0.3119309387
12.0,0.28936315890000003,0.1386377809,0.08267024640000001,0.31693703700000003
12.01,0.292088387,0.1400963306,0.0834693261,0.3215202337
12.02,0.2947012223,0.1413324693,0.0843353065,0.3256132136
12.03,0.29717112630000003,0.1423085375,0.0852643236,0.3290892852
12.04,0.2994696753,0.1429814543,0.08625907890000001,0.3317800278
12.05,0.301604042,0.1433602621,0.08731813470000001,0.33364366700000003
12.06,0.30354792680000003,0.1433841612,0.0884622367,0.3344163355
12.07,0.305327937,0.1430832186,0.08969626430000001,0.3340917076
12.08,0.3069484791,0.1424427774,0.0910389501,0.3325164667
12.09,0.30842202960000004,0.1414589699,0.09251266870000001,0.3295394545
12.1,0.3097799788,0.1401778611,0.0941191535,0.3252221622
12.11,0.3110273356,0.1385802596,0.0958930667,0.31930409870000004
12.12,0.3121963293,0.1367347297,0.0978239622,0.3119520844
12.13,0.3132980275,0.1346638729,0.0999233415,0.3031004336
12.14,0.3143432378,0.1324098695,0.10219280950000001,0.2927593905
12.15,0.3153418309,0.1300323462,0.1046086501,0.2811333653
12.16,0.3162841007,0.1275706134,0.1071750541,0.2681508555
12.17,0.3171668501,0.1250898265,0.1098488182,0.2541335476
12.18,0.3179687643,0.1226411632,0.1126073332,0.2391885098
12.19,0.31865944100000004,0.12028532400000001,0.1154114271,0.22353093710000002
12.2,0.3192182472,0.11806167340000001,0.11821986350000001,0.2074293426
12.21,0.3195782989,0.1160484465,0.1209812133,0.1910981713
12.22,0.3197217795,0.11426266630000001,0.1236539702,0.17483078500000002
12.23,0.31958756720000003,0.11275915190000001,0.1261853386,0.158888159
12.24,0.3191218317,0.1115764256,0.1285223857,0.1435632482
12.25,0.31831096070000003,0.1107119334,0.1306409408,0.1290338955
12.26,0.3170498765,0.1102402562,0.13245744480000002,0.115711036
12.27,0.3153691256,0.1101154855,0.1339797838,0.1036385031
12.28,0.31320976970000003,0.1103685051,0.1351553043,0.0931032802
12.29,0.3105586215,0.1109912042,0.13596103510000002,0.0842712241
12.3,0.3074510626,0.1119437744,0.13641086700000002,0.0771243472
12.31,0.3038302551,0.1132531489,0.13643973110000002,0.0720235618
12.32,0.2997975547,0.11483978310000001,0.1361073986,0.0687160835
12.33,0.2953583047,0.11669449800000001,0.1353880695,0.0673630261
12.34,0.2905814008,0.11876930370000001,0.1343002717,0.0678929602
12.35,0.2855524561,0.12101014480000001,0.1328830712,0.07011716080000001
12.36,0.2803314534,0.1233853231,0.1311114818,0.0741567811
12.37,0.2750362118,0.1258277441,0.1290578783,0.07962736570000001
12.38,0.269759597,0.1282931283,0.1267190635,0.0865048871
12.39,0.2646149842,0.1307261776,0.1241279416,0.0945662874
12.4,0.2596902755,0.1330849473,0.12131972960000001,0.10357996330000001
12.41,0.2551360614,0.135305216,0.118288981,0.1134570045
12.42,0.2509982878,0.1373642413,0.115084635,0.1239007574
12.43,0.2474087116,0.13920730180000002,0.11170525960000001,0.1347911142
12.44,0.24443476290000002,0.1408051716,0.10817163040000001,0.1459394862
12.45,0.2421069805,0.14214399960000001,0.1045008144,0.1572029221
12.46,0.2405634911,0.1431656325,0.10068608770000001,0.1684558437
12.47,0.2397322148,0.1438964564,0.0967549327,0.17960481420000002
12.48,0.2397019927,0.1442957158,0.0927026936,0.19056361870000002
12.49,0.2404353673,0.14437240880000002,0.088544443,0.20128662500000002
12.5,0.2418841895,0.1441395911,0.0842937509,0.2117577135
