# time [h]	voltage [V]
19.51055556	2.40140000
19.51194444	2.40230000
19.51333333	2.40320000
19.51472222	2.40450000
19.51611111	2.40570000
19.51750000	2.40660000
19.51888889	2.40790000
19.52027778	2.40910000
19.52166667	2.41040000
19.52305556	2.41190000
19.52444444	2.41310000
19.52583333	2.41440000
19.52722222	2.41560000
19.52861111	2.41660000
19.53000000	2.41780000
19.53138889	2.41900000
19.53277778	2.42030000
19.53416667	2.42150000
19.53555556	2.42280000
19.53694444	2.42430000
19.53833333	2.42550000
19.53972222	2.42680000
19.54111111	2.42830000
19.54250000	2.42960000
19.54388889	2.43050000
19.54527778	2.43240000
19.54666667	2.43360000
19.54805556	2.43480000
19.54944444	2.43670000
19.55083333	2.43790000
19.55222222	2.43950000
19.55361111	2.44070000
19.55500000	2.44230000
19.55638889	2.44380000
19.55777778	2.44540000
19.55916667	2.44630000
19.56055556	2.44790000
19.56194444	2.44940000
19.56333333	2.45100000
19.56472222	2.45310000
19.56611111	2.45440000
19.56750000	2.45620000
19.56888889	2.45780000
19.57027778	2.45930000
19.57166667	2.46120000
19.57305556	2.46270000
19.57444444	2.46400000
19.57583333	2.46550000
19.57722222	2.46740000
19.57861111	2.46930000
19.58000000	2.47080000
19.58138889	2.47270000
19.58277778	2.47450000
19.58416667	2.47640000
19.58555556	2.47820000
19.58694444	2.48010000
19.58833333	2.48200000
19.58972222	2.48320000
19.59111111	2.48540000
19.59250000	2.48720000
19.59388889	2.48910000
19.59527778	2.49100000
19.59666667	2.49310000
19.59805556	2.49530000
19.59944444	2.49720000
19.60083333	2.49930000
19.60222222	2.50150000
19.60361111	2.50340000
19.60500000	2.50490000
19.60638889	2.50710000
19.60777778	2.50890000
19.60916667	2.51140000
19.61055556	2.51330000
19.61194444	2.51580000
19.61333333	2.51790000
19.61472222	2.52010000
19.61611111	2.52230000
19.61750000	2.52480000
19.61888889	2.52690000
19.62027778	2.52880000
19.62166667	2.53100000
19.62305556	2.53340000
19.62444444	2.53590000
19.62583333	2.53810000
19.62722222	2.54060000
19.62861111	2.54300000
19.63000000	2.54550000
19.63138889	2.54800000
19.63277778	2.55020000
19.63416667	2.55270000
19.63555556	2.55450000
19.63694444	2.55730000
19.63833333	2.55980000
19.63972222	2.56260000
19.64111111	2.56510000
19.64250000	2.56750000
19.64388889	2.57000000
19.64527778	2.57280000
19.64666667	2.57530000
19.64805556	2.57840000
19.64944444	2.58090000
19.65083333	2.58300000
19.65222222	2.58550000
19.65361111	2.58830000
19.65500000	2.59080000
19.65638889	2.59360000
19.65777778	2.59640000
19.65916667	2.59950000
19.66055556	2.60230000
19.66194444	2.60500000
19.66333333	2.60780000
19.66472222	2.61060000
19.66611111	2.61280000
19.66750000	2.61560000
19.66888889	2.61870000
19.67027778	2.62150000
19.67166667	2.62460000
19.67305556	2.62740000
19.67444444	2.63020000
19.67583333	2.63330000
19.67722222	2.63600000
19.67861111	2.63950000
19.68000000	2.64220000
19.68138889	2.64440000
19.68277778	2.64750000
19.68416667	2.65030000
19.68555556	2.65340000
19.68694444	2.65650000
19.68833333	2.65960000
19.68972222	2.66270000
19.69111111	2.66580000
19.69250000	2.66890000
19.69388889	2.67200000
19.69527778	2.67480000
19.69666667	2.67700000
19.69805556	2.68040000
19.69944444	2.68380000
19.70083333	2.68660000
19.70222222	2.69000000
19.70361111	2.69280000
19.70500000	2.69590000
19.70638889	2.69930000
19.70777778	2.70240000
19.70916667	2.70580000
19.71055556	2.70890000
19.71194444	2.71110000
19.71333333	2.71450000
19.71472222	2.71760000
19.71611111	2.72070000
19.71750000	2.72410000
19.71888889	2.72750000
19.72027778	2.73060000
19.72166667	2.73370000
19.72305556	2.73680000
19.72444444	2.73990000
19.72583333	2.74360000
19.72722222	2.74610000
19.72861111	2.74920000
19.73000000	2.75230000
19.73138889	2.75570000
19.73277778	2.75880000
19.73416667	2.76190000
19.73555556	2.76530000
19.73694444	2.76870000
19.73833333	2.77180000
19.73972222	2.77520000
19.74111111	2.77830000
19.74250000	2.78080000
19.74388889	2.78420000
19.74527778	2.78730000
19.74666667	2.79040000
19.74805556	2.79350000
19.74944444	2.79660000
19.75083333	2.79970000
19.75222222	2.80310000
19.75361111	2.80660000
19.75500000	2.80970000
19.75638889	2.81280000
19.75777778	2.81490000
19.75916667	2.81830000
19.76055556	2.82140000
19.76194444	2.82490000
19.76333333	2.82800000
19.76472222	2.83110000
19.76611111	2.83420000
19.76750000	2.83690000
19.76888889	2.84000000
19.77027778	2.84310000
19.77166667	2.84660000
19.77305556	2.84900000
19.77444444	2.85210000
19.77583333	2.85520000
19.77722222	2.85800000
19.77861111	2.86110000
19.78000000	2.86420000
19.78138889	2.86730000
19.78277778	2.87040000
19.78416667	2.87350000
19.78555556	2.87630000
19.78694444	2.87940000
19.78833333	2.88160000
19.78972222	2.88440000
19.79111111	2.88780000
19.79250000	2.89060000
19.79388889	2.89370000
19.79527778	2.89650000
19.79666667	2.89930000
19.79805556	2.90240000
19.79944444	2.90510000
19.80083333	2.90820000
19.80222222	2.91130000
19.80361111	2.91320000
19.80500000	2.91600000
19.80638889	2.91880000
19.80777778	2.92190000
19.80916667	2.92440000
19.81055556	2.92750000
19.81194444	2.93030000
19.81333333	2.93300000
19.81472222	2.93580000
19.81611111	2.93860000
19.81750000	2.94140000
19.81888889	2.94330000
19.82027778	2.94610000
19.82166667	2.94920000
19.82305556	2.95160000
19.82444444	2.95440000
19.82583333	2.95720000
19.82722222	2.95970000
19.82861111	2.96250000
19.83000000	2.96500000
19.83138889	2.96780000
19.83277778	2.97060000
19.83416667	2.97240000
19.83555556	2.97520000
19.83694444	2.97770000
19.83833333	2.98050000
19.83972222	2.98300000
19.84111111	2.98540000
19.84250000	2.98790000
19.84388889	2.99070000
19.84527778	2.99320000
19.84666667	2.99570000
19.84805556	2.99820000
19.84888889	3.00000000
19.84944444	2.97710000
19.85027778	2.95470000
19.85166667	2.91910000
19.85305556	2.88930000
19.85444444	2.86890000
19.85583333	2.84350000
19.85722222	2.82050000
19.85861111	2.79910000
19.86000000	2.77870000
19.86138889	2.75940000
19.86277778	2.74150000
19.86416667	2.72440000
19.86555556	2.70800000
19.86611111	2.67260000
19.86694444	2.63730000
19.86833333	2.57470000
19.86972222	2.52010000
19.87111111	2.47360000
19.87250000	2.44450000
19.87388889	2.41530000
19.87527778	2.39450000
19.87666667	2.37970000
19.87805556	2.36790000
19.87944444	2.35800000
19.88083333	2.34960000
19.88222222	2.34180000
19.88361111	2.33500000
19.88500000	2.32910000
19.88638889	2.32290000
19.88777778	2.31890000
19.88916667	2.31390000
19.89055556	2.30900000
19.89194444	2.30430000
19.89333333	2.30000000
19.89472222	2.29600000
19.89611111	2.29220000
19.89750000	2.28820000
19.89888889	2.28450000
19.90027778	2.28110000
19.90166667	2.27800000
19.90305556	2.27550000
19.90444444	2.27240000
19.90583333	2.26930000
19.90722222	2.26620000
19.90861111	2.26340000
19.91000000	2.26060000
19.91138889	2.25810000
19.91277778	2.25530000
19.91416667	2.25290000
19.91555556	2.25040000
19.91694444	2.24790000
19.91833333	2.24640000
19.91972222	2.24360000
19.92111111	2.24140000
19.92250000	2.23920000
19.92388889	2.23710000
19.92527778	2.23490000
19.92666667	2.23270000
19.92805556	2.23090000
19.92944444	2.22870000
19.93083333	2.22680000
19.93222222	2.22430000
19.93361111	2.22310000
19.93500000	2.22120000
19.93638889	2.21940000
19.93777778	2.21750000
19.93916667	2.21570000
19.94055556	2.21380000
19.94194444	2.21190000
19.94333333	2.21010000
19.94472222	2.20850000
19.94611111	2.20700000
19.94750000	2.20510000
19.94888889	2.20360000
19.95027778	2.20170000
19.95166667	2.20050000
19.95305556	2.19860000
19.95444444	2.19710000
19.95583333	2.19550000
19.95722222	2.19400000
19.95861111	2.19240000
19.96000000	2.19090000
19.96138889	2.18930000
19.96277778	2.18780000
19.96416667	2.18680000
19.96555556	2.18530000
19.96694444	2.18340000
19.96833333	2.18190000
19.96972222	2.18060000
19.97111111	2.17910000
19.97250000	2.17780000
19.97388889	2.17630000
19.97527778	2.17500000
19.97666667	2.17350000
19.97805556	2.17230000
19.97944444	2.17100000
19.98083333	2.16980000
19.98222222	2.16850000
19.98361111	2.16700000
19.98500000	2.16610000
19.98638889	2.16450000
19.98777778	2.16330000
19.98916667	2.16170000
19.99055556	2.16050000
19.99194444	2.15890000
19.99333333	2.15770000
19.99472222	2.15680000
19.99611111	2.15550000
19.99750000	2.15430000
19.99888889	2.15300000
20.00027778	2.15180000
20.00166667	2.15060000
20.00305556	2.14930000
20.00444444	2.14840000
20.00583333	2.14710000
20.00722222	2.14590000
20.00861111	2.14470000
20.01000000	2.14370000
20.01138889	2.14250000
20.01277778	2.14130000
20.01416667	2.14000000
20.01555556	2.13880000
20.01694444	2.13750000
20.01833333	2.13660000
20.01972222	2.13540000
20.02111111	2.13440000
20.02250000	2.13320000
20.02388889	2.13200000
20.02527778	2.13130000
20.02666667	2.13010000
20.02805556	2.12920000
20.02944444	2.12790000
20.03083333	2.12700000
20.03222222	2.12580000
20.03361111	2.12480000
20.03500000	2.12360000
20.03638889	2.12270000
20.03777778	2.12110000
20.03916667	2.12020000
20.04055556	2.11920000
20.04194444	2.11830000
20.04333333	2.11740000
20.04472222	2.11610000
20.04611111	2.11520000
20.04750000	2.11430000
20.04888889	2.11300000
20.05027778	2.11210000
20.05166667	2.11120000
20.05305556	2.10990000
20.05444444	2.10900000
20.05583333	2.10840000
20.05722222	2.10750000
20.05861111	2.10620000
20.06000000	2.10560000
20.06138889	2.10440000
20.06277778	2.10340000
20.06416667	2.10250000
20.06555556	2.10130000
20.06694444	2.10030000
20.06833333	2.09910000
20.06972222	2.09820000
20.07111111	2.09750000
20.07250000	2.09660000
20.07388889	2.09570000
20.07527778	2.09480000
20.07666667	2.09380000
20.07805556	2.09290000
20.07944444	2.09200000
20.08083333	2.09100000
20.08222222	2.09010000
20.08361111	2.08920000
20.08500000	2.08820000
20.08638889	2.08760000
20.08777778	2.08670000
20.08916667	2.08580000
20.09055556	2.08480000
20.09194444	2.08390000
20.09333333	2.08300000
20.09472222	2.08240000
20.09611111	2.08110000
20.09750000	2.08050000
20.09888889	2.07930000
20.10027778	2.07830000
20.10166667	2.07770000
20.10305556	2.07680000
20.10444444	2.07580000
20.10583333	2.07520000
20.10722222	2.07430000
20.10861111	2.07340000
20.11000000	2.07240000
20.11138889	2.07150000
20.11277778	2.07090000
20.11416667	2.07000000
20.11555556	2.06900000
20.11694444	2.06840000
20.11833333	2.06780000
20.11972222	2.06690000
20.12111111	2.06590000
20.12250000	2.06530000
20.12388889	2.06440000
20.12527778	2.06340000
20.12666667	2.06280000
20.12805556	2.06190000
20.12944444	2.06100000
20.13083333	2.06030000
20.13222222	2.05940000
20.13361111	2.05850000
20.13500000	2.05790000
20.13638889	2.05690000
20.13777778	2.05630000
20.13916667	2.05540000
20.14055556	2.05450000
20.14194444	2.05380000
20.14333333	2.05290000
20.14472222	2.05200000
20.14611111	2.05140000
20.14750000	2.05070000
20.14888889	2.05010000
20.15027778	2.04920000
20.15166667	2.04860000
20.15305556	2.04760000
20.15444444	2.04700000
20.15583333	2.04610000
20.15722222	2.04550000
20.15861111	2.04450000
20.16000000	2.04390000
20.16138889	2.04300000
20.16277778	2.04270000
20.16416667	2.04170000
20.16555556	2.04110000
20.16694444	2.04020000
20.16833333	2.03960000
20.16972222	2.03860000
20.17111111	2.03770000
20.17250000	2.03710000
20.17388889	2.03620000
20.17527778	2.03550000
20.17666667	2.03490000
20.17805556	2.03430000
20.17944444	2.03370000
20.18083333	2.03280000
20.18222222	2.03210000
20.18361111	2.03120000
20.18500000	2.03060000
20.18638889	2.03000000
20.18777778	2.02900000
20.18916667	2.02840000
20.19055556	2.02780000
20.19194444	2.02690000
20.19333333	2.02650000
20.19472222	2.02560000
20.19611111	2.02500000
20.19750000	2.02440000
20.19888889	2.02380000
20.20027778	2.02310000
20.20166667	2.02220000
20.20305556	2.02160000
20.20444444	2.02070000
20.20583333	2.02000000
20.20722222	2.01940000
20.20861111	2.01880000
20.21000000	2.01790000
20.21138889	2.01720000
20.21277778	2.01660000
20.21416667	2.01600000
20.21555556	2.01540000
20.21694444	2.01480000
20.21833333	2.01380000
20.21972222	2.01320000
20.22111111	2.01260000
20.22250000	2.01200000
20.22388889	2.01140000
20.22527778	2.01070000
20.22666667	2.01010000
20.22805556	2.00920000
20.22944444	2.00860000
20.23083333	2.00790000
20.23222222	2.00730000
20.23361111	2.00670000
20.23500000	2.00610000
20.23638889	2.00550000
20.23777778	2.00480000
20.23916667	2.00420000
20.24055556	2.00360000
20.24194444	2.00300000
20.24333333	2.00240000
20.24472222	2.00170000
20.24611111	2.00110000
20.24750000	2.00050000
20.24888889	1.99990000
20.25027778	1.99930000
20.25166667	1.99830000
20.25305556	1.99740000
20.25444444	1.99680000
20.25583333	1.99650000
20.25722222	1.99590000
20.25861111	1.99520000
20.26000000	1.99460000
20.26138889	1.99400000
20.26277778	1.99340000
20.26416667	1.99280000
20.26555556	1.99210000
20.26694444	1.99150000
20.26833333	1.99090000
20.26972222	1.99030000
20.27111111	1.98970000
20.27250000	1.98900000
20.27388889	1.98840000
20.27527778	1.98780000
20.27666667	1.98720000
20.27805556	1.98660000
20.27944444	1.98590000
20.28083333	1.98530000
20.28222222	1.98470000
20.28361111	1.98410000
20.28500000	1.98350000
20.28638889	1.98310000
20.28777778	1.98250000
20.28916667	1.98190000
20.29055556	1.98130000
20.29194444	1.98070000
20.29333333	1.98000000
20.29472222	1.97970000
20.29611111	1.97910000
20.29750000	1.97850000
20.29888889	1.97790000
20.30027778	1.97730000
20.30166667	1.97630000
20.30305556	1.97570000
20.30444444	1.97540000
20.30583333	1.97480000
20.30722222	1.97420000
20.30861111	1.97350000
20.31000000	1.97290000
20.31138889	1.97230000
20.31277778	1.97170000
20.31416667	1.97110000
20.31555556	1.97070000
20.31694444	1.97010000
20.31833333	1.96980000
20.31972222	1.96890000
20.32111111	1.96860000
20.32250000	1.96800000
20.32388889	1.96730000
20.32527778	1.96670000
20.32666667	1.96610000
20.32805556	1.96580000
20.32944444	1.96520000
20.33083333	1.96450000
20.33222222	1.96390000
20.33361111	1.96360000
20.33500000	1.96300000
20.33638889	1.96240000
20.33777778	1.96210000
20.33916667	1.96140000
20.34055556	1.96080000
20.34194444	1.96020000
20.34333333	1.95960000
20.34472222	1.95900000
20.34611111	1.95870000
20.34750000	1.95800000
20.34888889	1.95770000
20.35027778	1.95710000
20.35166667	1.95650000
20.35305556	1.95560000
20.35444444	1.95490000
20.35583333	1.95460000
20.35722222	1.95400000
20.35861111	1.95340000
20.36000000	1.95310000
20.36138889	1.95250000
20.36277778	1.95180000
20.36416667	1.95150000
20.36555556	1.95090000
20.36694444	1.95030000
20.36833333	1.95000000
20.36972222	1.94940000
20.37111111	1.94870000
20.37250000	1.94810000
20.37388889	1.94780000
20.37527778	1.94720000
20.37666667	1.94690000
20.37805556	1.94630000
20.37944444	1.94560000
20.38083333	1.94500000
20.38222222	1.94470000
20.38361111	1.94440000
20.38500000	1.94380000
20.38638889	1.94320000
20.38777778	1.94250000
20.38916667	1.94220000
20.39055556	1.94160000
20.39194444	1.94130000
20.39333333	1.94070000
20.39472222	1.94010000
20.39611111	1.93970000
20.39750000	1.93910000
20.39888889	1.93880000
20.40027778	1.93820000
20.40166667	1.93760000
20.40305556	1.93730000
20.40444444	1.93660000
20.40583333	1.93600000
20.40722222	1.93540000
20.40861111	1.93480000
20.41000000	1.93450000
20.41138889	1.93420000
20.41277778	1.93350000
20.41416667	1.93290000
20.41555556	1.93230000
20.41694444	1.93200000
20.41833333	1.93170000
20.41972222	1.93110000
20.42111111	1.93040000
20.42250000	1.93010000
20.42388889	1.92980000
20.42527778	1.92920000
20.42666667	1.92860000
20.42805556	1.92830000
20.42944444	1.92770000
20.43083333	1.92730000
20.43222222	1.92670000
20.43361111	1.92610000
20.43500000	1.92580000
20.43638889	1.92520000
20.43777778	1.92490000
20.43916667	1.92420000
20.44055556	1.92390000
20.44194444	1.92360000
20.44333333	1.92300000
20.44472222	1.92240000
20.44611111	1.92210000
20.44750000	1.92150000
20.44888889	1.92110000
20.45027778	1.92050000
20.45166667	1.91990000
20.45305556	1.91960000
20.45444444	1.91930000
20.45583333	1.91870000
20.45722222	1.91840000
20.45861111	1.91770000
20.46000000	1.91740000
20.46138889	1.91680000
20.46277778	1.91650000
20.46416667	1.91620000
20.46555556	1.91560000
20.46694444	1.91460000
20.46833333	1.91430000
20.46972222	1.91400000
20.47111111	1.91340000
20.47250000	1.91310000
20.47388889	1.91250000
20.47527778	1.91220000
20.47666667	1.91150000
20.47805556	1.91120000
20.47944444	1.91060000
20.48083333	1.91030000
20.48222222	1.90970000
20.48361111	1.90940000
20.48500000	1.90910000
20.48638889	1.90840000
20.48777778	1.90810000
20.48916667	1.90780000
20.49055556	1.90720000
20.49194444	1.90690000
20.49333333	1.90660000
20.49472222	1.90600000
20.49611111	1.90530000
20.49750000	1.90500000
20.49888889	1.90470000
20.50027778	1.90410000
20.50166667	1.90380000
20.50305556	1.90350000
20.50444444	1.90290000
20.50583333	1.90250000
20.50722222	1.90190000
20.50861111	1.90160000
20.51000000	1.90100000
20.51138889	1.90070000
20.51277778	1.90040000
20.51416667	1.89980000
20.51555556	1.89940000
20.51694444	1.89910000
20.51833333	1.89850000
20.51972222	1.89820000
20.52111111	1.89790000
20.52250000	1.89730000
20.52388889	1.89700000
20.52527778	1.89670000
20.52666667	1.89600000
20.52805556	1.89570000
20.52944444	1.89540000
20.53083333	1.89480000
20.53222222	1.89450000
20.53361111	1.89390000
20.53500000	1.89320000
20.53638889	1.89290000
20.53777778	1.89260000
20.53916667	1.89200000
20.54055556	1.89170000
20.54194444	1.89140000
20.54333333	1.89080000
20.54472222	1.89050000
20.54611111	1.89010000
20.54750000	1.88950000
20.54888889	1.88920000
20.55027778	1.88890000
20.55166667	1.88830000
20.55305556	1.88800000
20.55444444	1.88770000
20.55583333	1.88740000
20.55722222	1.88670000
20.55861111	1.88640000
20.56000000	1.88610000
20.56138889	1.88580000
20.56277778	1.88520000
20.56416667	1.88490000
20.56555556	1.88460000
20.56694444	1.88390000
20.56833333	1.88360000
20.56972222	1.88330000
20.57111111	1.88300000
20.57250000	1.88240000
20.57388889	1.88210000
20.57527778	1.88180000
20.57666667	1.88150000
20.57805556	1.88080000
20.57944444	1.88050000
20.58083333	1.88020000
20.58222222	1.87960000
20.58361111	1.87930000
20.58500000	1.87900000
20.58638889	1.87840000
20.58777778	1.87810000
20.58916667	1.87770000
20.59055556	1.87710000
20.59194444	1.87710000
20.59333333	1.87650000
20.59472222	1.87620000
20.59611111	1.87590000
20.59750000	1.87560000
20.59888889	1.87500000
20.60027778	1.87460000
20.60166667	1.87430000
20.60305556	1.87400000
20.60444444	1.87310000
20.60583333	1.87280000
20.60722222	1.87250000
20.60861111	1.87220000
20.61000000	1.87180000
20.61138889	1.87120000
20.61277778	1.87120000
20.61416667	1.87060000
20.61555556	1.87030000
20.61694444	1.86970000
20.61833333	1.86940000
20.61972222	1.86910000
20.62111111	1.86870000
20.62250000	1.86840000
20.62388889	1.86810000
20.62527778	1.86780000
20.62666667	1.86720000
20.62805556	1.86690000
20.62944444	1.86660000
20.63083333	1.86630000
20.63222222	1.86560000
20.63361111	1.86530000
20.63500000	1.86500000
20.63638889	1.86470000
20.63777778	1.86440000
20.63916667	1.86410000
20.64055556	1.86380000
20.64194444	1.86320000
20.64333333	1.86290000
20.64472222	1.86250000
20.64611111	1.86220000
20.64750000	1.86160000
20.64888889	1.86130000
20.65027778	1.86100000
20.65166667	1.86070000
20.65305556	1.86040000
20.65444444	1.86010000
20.65583333	1.85980000
20.65722222	1.85940000
20.65861111	1.85880000
20.66000000	1.85850000
20.66138889	1.85820000
20.66277778	1.85790000
20.66416667	1.85760000
20.66555556	1.85700000
20.66694444	1.85700000
20.66833333	1.85630000
20.66972222	1.85630000
20.67111111	1.85570000
20.67250000	1.85540000
20.67388889	1.85510000
20.67527778	1.85480000
20.67666667	1.85450000
20.67805556	1.85390000
20.67944444	1.85390000
20.68083333	1.85320000
20.68222222	1.85260000
20.68361111	1.85230000
20.68500000	1.85200000
20.68638889	1.85170000
20.68777778	1.85140000
20.68916667	1.85110000
20.69055556	1.85080000
20.69194444	1.85050000
20.69333333	1.84980000
20.69472222	1.84950000
20.69611111	1.84920000
20.69750000	1.84890000
20.69888889	1.84860000
20.70027778	1.84830000
20.70166667	1.84800000
20.70305556	1.84770000
20.70444444	1.84740000
20.70583333	1.84670000
20.70722222	1.84670000
20.70861111	1.84610000
20.71000000	1.84580000
20.71138889	1.84550000
20.71277778	1.84520000
20.71416667	1.84490000
20.71555556	1.84460000
20.71694444	1.84430000
20.71833333	1.84390000
20.71972222	1.84360000
20.72111111	1.84330000
20.72250000	1.84300000
20.72388889	1.84270000
20.72527778	1.84240000
20.72666667	1.84180000
20.72805556	1.84180000
20.72944444	1.84150000
20.73083333	1.84120000
20.73222222	1.84050000
20.73361111	1.84020000
20.73500000	1.83990000
20.73638889	1.83960000
20.73777778	1.83930000
20.73916667	1.83900000
20.74055556	1.83870000
20.74194444	1.83840000
20.74333333	1.83810000
20.74472222	1.83770000
20.74611111	1.83740000
20.74750000	1.83710000
20.74888889	1.83680000
20.75027778	1.83650000
20.75166667	1.83620000
20.75305556	1.83590000
20.75444444	1.83560000
20.75583333	1.83530000
20.75722222	1.83500000
20.75861111	1.83460000
20.76000000	1.83430000
20.76138889	1.83400000
20.76277778	1.83370000
20.76416667	1.83340000
20.76555556	1.83310000
20.76694444	1.83280000
20.76833333	1.83250000
20.76972222	1.83190000
20.77111111	1.83150000
20.77250000	1.83120000
20.77388889	1.83090000
20.77527778	1.83060000
20.77666667	1.83030000
20.77805556	1.83000000
20.77944444	1.82970000
20.78083333	1.82940000
20.78222222	1.82910000
20.78361111	1.82880000
20.78500000	1.82840000
20.78638889	1.82810000
20.78777778	1.82780000
20.78916667	1.82750000
20.79055556	1.82720000
20.79194444	1.82690000
20.79333333	1.82660000
20.79472222	1.82630000
20.79611111	1.82600000
20.79750000	1.82570000
20.79888889	1.82530000
20.80027778	1.82500000
20.80166667	1.82470000
20.80305556	1.82440000
20.80444444	1.82410000
20.80583333	1.82380000
20.80722222	1.82380000
20.80861111	1.82350000
20.81000000	1.82320000
20.81138889	1.82290000
20.81277778	1.82260000
20.81416667	1.82220000
20.81555556	1.82190000
20.81694444	1.82160000
20.81833333	1.82130000
20.81972222	1.82100000
20.82111111	1.82100000
20.82250000	1.82040000
20.82388889	1.82010000
20.82527778	1.81980000
20.82666667	1.81950000
20.82805556	1.81910000
20.82944444	1.81910000
20.83083333	1.81850000
20.83222222	1.81850000
20.83361111	1.81790000
20.83500000	1.81790000
20.83638889	1.81760000
20.83777778	1.81730000
20.83916667	1.81700000
20.84055556	1.81670000
20.84194444	1.81640000
20.84333333	1.81600000
20.84472222	1.81570000
20.84611111	1.81540000
20.84750000	1.81510000
20.84888889	1.81480000
20.85027778	1.81480000
20.85166667	1.81450000
20.85305556	1.81420000
20.85444444	1.81390000
20.85583333	1.81360000
20.85722222	1.81330000
20.85861111	1.81290000
20.86000000	1.81260000
20.86138889	1.81260000
20.86277778	1.81230000
20.86416667	1.81140000
20.86555556	1.81140000
20.86694444	1.81110000
20.86833333	1.81080000
20.86972222	1.81050000
20.87111111	1.81020000
20.87250000	1.80980000
20.87388889	1.80950000
20.87527778	1.80950000
20.87666667	1.80920000
20.87805556	1.80890000
20.87944444	1.80860000
20.88083333	1.80830000
20.88222222	1.80830000
20.88361111	1.80770000
20.88500000	1.80770000
20.88638889	1.80740000
20.88777778	1.80710000
20.88916667	1.80670000
20.89055556	1.80640000
20.89194444	1.80610000
20.89333333	1.80580000
20.89472222	1.80580000
20.89611111	1.80520000
20.89750000	1.80520000
20.89888889	1.80490000
20.90027778	1.80460000
20.90166667	1.80430000
20.90305556	1.80400000
20.90444444	1.80400000
20.90583333	1.80360000
20.90722222	1.80330000
20.90861111	1.80300000
20.91000000	1.80270000
20.91138889	1.80240000
20.91277778	1.80240000
20.91416667	1.80210000
20.91555556	1.80180000
20.91694444	1.80150000
20.91833333	1.80150000
20.91972222	1.80120000
20.92111111	1.80090000
20.92250000	1.80050000
20.92388889	1.80020000
20.92527778	1.79990000
20.92666667	1.79960000
20.92805556	1.79960000
20.92944444	1.79930000
20.93083333	1.79900000
20.93222222	1.79870000
20.93361111	1.79840000
20.93500000	1.79840000
20.93638889	1.79810000
20.93777778	1.79780000
20.93916667	1.79740000
20.94055556	1.79710000
20.94194444	1.79710000
20.94333333	1.79680000
20.94472222	1.79650000
20.94611111	1.79620000
20.94750000	1.79620000
20.94888889	1.79590000
20.95027778	1.79560000
20.95166667	1.79530000
20.95305556	1.79500000
20.95444444	1.79500000
20.95583333	1.79470000
20.95722222	1.79430000
20.95861111	1.79400000
20.96000000	1.79400000
20.96138889	1.79370000
20.96277778	1.79340000
20.96416667	1.79310000
20.96555556	1.79280000
20.96694444	1.79280000
20.96833333	1.79250000
20.96972222	1.79220000
20.97111111	1.79220000
20.97250000	1.79160000
20.97388889	1.79160000
20.97527778	1.79160000
20.97666667	1.79120000
20.97805556	1.79060000
20.97944444	1.79030000
20.98083333	1.79000000
20.98222222	1.79000000
20.98361111	1.78970000
20.98500000	1.78940000
20.98638889	1.78910000
20.98777778	1.78880000
20.98916667	1.78880000
20.99055556	1.78850000
20.99194444	1.78810000
20.99333333	1.78810000
20.99472222	1.78780000
20.99611111	1.78750000
20.99750000	1.78720000
20.99888889	1.78720000
21.00027778	1.78690000
21.00166667	1.78660000
21.00305556	1.78630000
21.00444444	1.78630000
21.00583333	1.78600000
21.00722222	1.78570000
21.00861111	1.78570000
21.01000000	1.78540000
21.01138889	1.78500000
21.01277778	1.78500000
21.01416667	1.78470000
21.01555556	1.78440000
21.01694444	1.78440000
21.01833333	1.78410000
21.01972222	1.78380000
21.02111111	1.78380000
21.02250000	1.78350000
21.02388889	1.78320000
21.02527778	1.78320000
21.02666667	1.78290000
21.02805556	1.78260000
21.02944444	1.78230000
21.03083333	1.78190000
21.03222222	1.78190000
21.03361111	1.78160000
21.03500000	1.78160000
21.03638889	1.78130000
21.03777778	1.78100000
21.03916667	1.78100000
21.04055556	1.78070000
21.04194444	1.78070000
21.04333333	1.78010000
21.04472222	1.78010000
21.04611111	1.77980000
21.04750000	1.77980000
21.04888889	1.77950000
21.05027778	1.77920000
21.05166667	1.77920000
21.05305556	1.77880000
21.05444444	1.77880000
21.05583333	1.77850000
21.05722222	1.77820000
21.05861111	1.77790000
21.06000000	1.77790000
21.06138889	1.77760000
21.06277778	1.77730000
21.06416667	1.77730000
21.06555556	1.77700000
21.06694444	1.77700000
21.06833333	1.77670000
21.06972222	1.77640000
21.07111111	1.77640000
21.07250000	1.77610000
21.07388889	1.77610000
21.07527778	1.77570000
21.07666667	1.77540000
21.07805556	1.77510000
21.07944444	1.77510000
21.08083333	1.77480000
21.08222222	1.77480000
21.08361111	1.77450000
21.08500000	1.77450000
21.08638889	1.77420000
21.08777778	1.77390000
21.08916667	1.77390000
21.09055556	1.77360000
21.09194444	1.77330000
21.09333333	1.77330000
21.09472222	1.77300000
21.09611111	1.77300000
21.09750000	1.77260000
21.09888889	1.77260000
21.10027778	1.77230000
21.10166667	1.77200000
21.10305556	1.77200000
21.10444444	1.77170000
21.10583333	1.77140000
21.10722222	1.77140000
21.10861111	1.77110000
21.11000000	1.77080000
21.11138889	1.77080000
21.11277778	1.77080000
21.11416667	1.77050000
21.11555556	1.76990000
21.11694444	1.76990000
21.11833333	1.76950000
21.11972222	1.76950000
21.12111111	1.76920000
21.12250000	1.76920000
21.12388889	1.76890000
