File_name   Scan_number     r_wp  scale_total scale_LFP    lp1_a       lp1_b       lp1_c       rbragg_1     wp_1     lp2_a        lp2_b        lp2_c        rbragg_2     wp_2
scan-0116_TT_10839.xy  10839      6.23932 0.000000080334     0.52839    10.33334     6.01099     4.69816     2.76112    55.54337     9.84563     5.80611     4.78849     2.45783    44.45663
scan-0116_TT_10840.xy  10840      6.20481 0.000000081395     0.53300    10.33336     6.01088     4.69819     2.64995    56.00054     9.84555     5.80606     4.78845     2.34705    43.99946
scan-0116_TT_10841.xy  10841      5.95351 0.000000081647     0.54241    10.33338     6.01074     4.69817     2.43354    56.93062     9.84542     5.80604     4.78859     2.57542    43.06938
scan-0116_TT_10842.xy  10842      5.95354 0.000000080998     0.54290    10.33334     6.01086     4.69806     2.43748    56.97942     9.84542     5.80602     4.78839     2.48753    43.02058
scan-0116_TT_10843.xy  10843      6.05070 0.000000082626     0.55302    10.33320     6.01073     4.69801     2.45089    57.97677     9.84544     5.80593     4.78842     2.60534    42.02323
scan-0116_TT_10844.xy  10844      5.95325 0.000000081767     0.55453    10.33328     6.01063     4.69800     2.55893    58.12588     9.84532     5.80592     4.78834     2.52432    41.87412
scan-0116_TT_10845.xy  10845      5.83446 0.000000082674     0.54995    10.33319     6.01067     4.69800     2.76184    57.67534     9.84532     5.80589     4.78832     2.52377    42.32466
scan-0116_TT_10846.xy  10846      5.84941 0.000000080363     0.54554    10.33296     6.01072     4.69799     2.55885    57.23989     9.84508     5.80583     4.78837     2.38841    42.76011
scan-0116_TT_10847.xy  10847      6.05921 0.000000081865     0.54892    10.33310     6.01056     4.69802     3.01272    57.57442     9.84518     5.80571     4.78832     2.62703    42.42558
scan-0116_TT_10848.xy  10848      5.95535 0.000000083084     0.55444    10.33299     6.01066     4.69794     2.72770    58.11871     9.84492     5.80570     4.78824     2.71028    41.88129
scan-0116_TT_10849.xy  10849      5.94376 0.000000084706     0.55469    10.33297     6.01061     4.69791     2.69305    58.14305     9.84501     5.80570     4.78829     2.70061    41.85695
scan-0116_TT_10850.xy  10850      5.89360 0.000000084353     0.55364    10.33298     6.01048     4.69790     2.86370    58.03970     9.84487     5.80579     4.78819     2.50691    41.96030
scan-0116_TT_10851.xy  10851      6.04312 0.000000084194     0.56083    10.33285     6.01048     4.69787     3.22917    58.74705     9.84489     5.80568     4.78820     2.42642    41.25295
scan-0116_TT_10852.xy  10852      5.95501 0.000000085792     0.55935    10.33286     6.01041     4.69785     3.08711    58.60177     9.84483     5.80565     4.78813     2.66407    41.39823
scan-0116_TT_10853.xy  10853      6.07972 0.000000086630     0.55986    10.33273     6.01044     4.69781     3.51191    58.65203     9.84482     5.80550     4.78815     2.51872    41.34797
scan-0116_TT_10854.xy  10854      5.92443 0.000000088180     0.56296    10.33268     6.01039     4.69770     3.16701    58.95648     9.84479     5.80560     4.78814     2.72316    41.04352
scan-0116_TT_10855.xy  10855      5.98700 0.000000087177     0.56928    10.33263     6.01042     4.69767     3.12502    59.57809     9.84473     5.80558     4.78797     2.67613    40.42191
scan-0116_TT_10856.xy  10856      6.13482 0.000000087151     0.56744    10.33242     6.01034     4.69776     3.04382    59.39665     9.84483     5.80556     4.78800     2.78854    40.60335
scan-0116_TT_10857.xy  10857      6.17327 0.000000086899     0.55984    10.33234     6.01035     4.69770     3.42113    58.64938     9.84451     5.80547     4.78810     2.80609    41.35062
scan-0116_TT_10858.xy  10858      6.06994 0.000000086107     0.55128    10.33242     6.01023     4.69759     3.02341    57.80643     9.84437     5.80541     4.78807     2.71436    42.19357
scan-0116_TT_10859.xy  10859      6.14171 0.000000087464     0.54759    10.33234     6.01023     4.69756     2.89327    57.44293     9.84423     5.80533     4.78796     2.79915    42.55707
scan-0116_TT_10860.xy  10860      6.03386 0.000000087939     0.54112    10.33238     6.01028     4.69753     3.06048    56.80407     9.84426     5.80524     4.78802     2.82559    43.19593
scan-0116_TT_10861.xy  10861      6.10960 0.000000087444     0.52779    10.33215     6.01015     4.69756     3.00580    55.48504     9.84421     5.80512     4.78795     2.67146    44.51496
scan-0116_TT_10862.xy  10862      6.20502 0.000000087360     0.51390    10.33217     6.01018     4.69757     3.16738    54.10771     9.84405     5.80515     4.78785     2.99897    45.89229
scan-0116_TT_10863.xy  10863      6.22030 0.000000088532     0.50353    10.33210     6.01010     4.69753     3.03979    53.07585     9.84375     5.80515     4.78784     2.66325    46.92415
scan-0116_TT_10864.xy  10864      6.21534 0.000000088382     0.48572    10.33211     6.00995     4.69756     3.17051    51.29738     9.84377     5.80509     4.78783     2.75959    48.70262
scan-0116_TT_10865.xy  10865      6.40527 0.000000088105     0.47336    10.33209     6.01005     4.69748     2.83631    50.06060     9.84360     5.80505     4.78787     2.88209    49.93940
scan-0116_TT_10866.xy  10866      6.52680 0.000000089416     0.44454    10.33200     6.00997     4.69749     3.12495    47.16117     9.84365     5.80505     4.78779     2.71377    52.83883
scan-0116_TT_10867.xy  10867      6.63829 0.000000091127     0.38214    10.33197     6.01006     4.69747     3.21113    40.82085     9.84370     5.80498     4.78780     2.53314    59.17915
scan-0116_TT_10868.xy  10868      6.76123 0.000000085478     0.28117    10.33193     6.00986     4.69747     3.66302    30.37296     9.84365     5.80496     4.78781     2.65916    69.62704
scan-0116_TT_10869.xy  10869      6.36694 0.000000068686     0.19389    10.33155     6.00994     4.69743     3.56163    21.15009     9.84366     5.80495     4.78790     2.29627    78.84991
scan-0116_TT_10870.xy  10870      6.02806 0.000000051872     0.14010    10.33214     6.01037     4.69731     3.29880    15.37618     9.84378     5.80509     4.78803     2.60910    84.62382
scan-0116_TT_10871.xy  10871      4.96999 0.000000030927     0.17242    10.33240     6.01004     4.69763     2.27145    18.85246     9.84435     5.80513     4.78823     2.64504    81.14754
scan-0116_TT_10872.xy  10872     50.90438 -0.000000005259     0.71792    10.47438     6.21158     4.57552   100.00000 -7092546206563.11230     9.62459     5.88579     4.75449   100.00000 -2410301309536.35250
scan-0116_TT_10873.xy  10873     47.46942 -0.000000000202    -4.80863    10.20970     5.98055     4.70937    48.63975 1766877631492.76250     9.65572     5.89016     4.75091   100.00000 -1917294307882.22440
scan-0116_TT_10874.xy  10874     34.83129 0.000000000335    27.98106    10.18518     5.95000     4.83553    30.32858  1290.34141    10.14134     5.93581     4.87156   100.00000 -1190.34141
scan-0116_TT_10875.xy  10875     16.27501 -0.000000000201    -2.92617    10.20357     5.99185     4.70674    15.22972 1066474155071.33040     9.70648     5.92870     4.71343   100.00000 -1289448713841.19970
scan-0116_TT_10876.xy  10876      7.33143 0.000000000559     0.83577    10.20581     5.98464     4.71054     5.00098    84.88295     9.88629     5.78634     4.76804     3.97859    15.11705
scan-0116_TT_10877.xy  10877      6.08383 0.000000000559     0.70902    10.34122     5.97609     4.71149     3.53740    73.06272     9.87272     5.80389     4.77519     3.91441    26.93728
scan-0116_TT_10878.xy  10878      5.17283 0.000000001034     0.64697    10.31721     5.97750     4.71387     2.99431    67.05363     9.85344     5.81010     4.78291     3.66831    32.94637
scan-0116_TT_10879.xy  10879      5.13352 0.000000004842     0.21491    10.32192     5.99620     4.71119     2.41916    23.36903     9.84645     5.80637     4.78882     3.12741    76.63097
scan-0116_TT_10880.xy  10880      4.68763 0.000000013973     0.14157    10.33813     6.00498     4.69617     1.60251    15.51921     9.84615     5.80617     4.78900     2.45158    84.48079
scan-0116_TT_10881.xy  10881      4.67915 0.000000019663     0.13026    10.33282     6.00989     4.69793     2.24093    14.30581     9.84621     5.80635     4.78895     2.27781    85.69419
scan-0116_TT_10882.xy  10882      4.83174 0.000000022523     0.13022    10.33426     6.01033     4.69822     2.05804    14.30428     9.84604     5.80634     4.78889     2.57643    85.69572
scan-0116_TT_10883.xy  10883      4.99376 0.000000027045     0.14621    10.33291     6.01082     4.69818     2.30844    16.03122     9.84612     5.80633     4.78898     2.56197    83.96878
scan-0116_TT_10884.xy  10884      5.19080 0.000000032819     0.16813    10.33466     6.01035     4.69810     2.27023    18.38960     9.84615     5.80631     4.78903     2.51716    81.61040
scan-0116_TT_10885.xy  10885      5.31720 0.000000044961     0.29198    10.33485     6.01158     4.69837     2.34010    31.50056     9.84646     5.80657     4.78916     2.48884    68.49944
scan-0116_TT_10886.xy  10886      5.31756 0.000000054408     0.42633    10.33514     6.01170     4.69886     2.17375    45.31798     9.84693     5.80688     4.78922     2.21165    54.68202
scan-0116_TT_10887.xy  10887      5.60652 0.000000064986     0.47651    10.33509     6.01165     4.69880     2.39239    50.37375     9.84696     5.80693     4.78922     2.39206    49.62625
scan-0116_TT_10888.xy  10888      5.82053 0.000000069609     0.48986    10.33483     6.01166     4.69877     2.85469    51.70986     9.84675     5.80682     4.78923     2.60557    48.29014
scan-0116_TT_10889.xy  10889      5.75765 0.000000068868     0.49602    10.33487     6.01157     4.69864     2.68920    52.32427     9.84677     5.80681     4.78919     2.68344    47.67573
scan-0116_TT_10890.xy  10890      5.72662 0.000000068533     0.51619    10.33467     6.01133     4.69864     2.50031    54.33071     9.84672     5.80686     4.78919     2.80747    45.66929
scan-0116_TT_10891.xy  10891      5.89056 0.000000073661     0.53547    10.33464     6.01133     4.69863     2.76603    56.24336     9.84673     5.80676     4.78908     2.58465    43.75664
scan-0116_TT_10892.xy  10892      5.86384 0.000000076775     0.55198    10.33471     6.01138     4.69856     2.31239    57.87335     9.84670     5.80685     4.78911     2.56303    42.12665
scan-0116_TT_10893.xy  10893      5.95588 0.000000075008     0.56449    10.33464     6.01137     4.69862     2.64764    59.10511     9.84667     5.80693     4.78905     2.58361    40.89489
scan-0116_TT_10894.xy  10894      6.02266 0.000000074886     0.55677    10.33453     6.01149     4.69858     2.58679    58.34575     9.84672     5.80688     4.78900     2.44165    41.65425
scan-0116_TT_10895.xy  10895      5.97140 0.000000077258     0.54634    10.33449     6.01146     4.69851     2.66593    57.31698     9.84676     5.80680     4.78900     2.49510    42.68302
scan-0116_TT_10896.xy  10896      5.97222 0.000000078337     0.54302    10.33463     6.01136     4.69859     2.99655    56.98965     9.84662     5.80685     4.78900     2.69354    43.01035
scan-0116_TT_10897.xy  10897      5.97297 0.000000079301     0.52163    10.33473     6.01142     4.69858     3.30661    54.87314     9.84666     5.80677     4.78895     2.68535    45.12686
scan-0116_TT_10898.xy  10898      6.08775 0.000000075132     0.49906    10.33471     6.01148     4.69859     2.84110    52.62712     9.84656     5.80674     4.78906     2.70865    47.37288
scan-0116_TT_10899.xy  10899      5.99962 0.000000074863     0.48143    10.33463     6.01147     4.69859     2.66597    50.86507     9.84661     5.80676     4.78909     2.72231    49.13493
scan-0116_TT_10900.xy  10900      6.01073 0.000000075723     0.47248    10.33469     6.01130     4.69859     2.52361    49.96871     9.84647     5.80668     4.78906     2.79946    50.03129
scan-0116_TT_10901.xy  10901      6.13720 0.000000075648     0.45104    10.33474     6.01137     4.69863     2.73334    47.81452     9.84640     5.80657     4.78912     2.71230    52.18548
scan-0116_TT_10902.xy  10902      6.05282 0.000000074116     0.44287    10.33468     6.01144     4.69859     2.82299    46.99072     9.84657     5.80660     4.78898     2.57908    53.00928
scan-0116_TT_10903.xy  10903      6.20828 0.000000075199     0.44687    10.33454     6.01140     4.69853     3.09261    47.39395     9.84639     5.80663     4.78899     2.42890    52.60605
scan-0116_TT_10904.xy  10904      6.05983 0.000000078003     0.46128    10.33458     6.01129     4.69864     2.83435    48.84487     9.84632     5.80656     4.78904     2.65992    51.15513
scan-0116_TT_10905.xy  10905      5.96052 0.000000077064     0.47092    10.33433     6.01137     4.69864     2.77695    49.81367     9.84628     5.80653     4.78896     2.76886    50.18633
scan-0116_TT_10906.xy  10906      6.08579 0.000000079614     0.46569    10.33438     6.01146     4.69860     3.26359    49.28923     9.84638     5.80649     4.78899     2.73424    50.71077
scan-0116_TT_10907.xy  10907      5.95190 0.000000082380     0.46138    10.33447     6.01137     4.69853     2.95080    48.85487     9.84618     5.80660     4.78897     2.72810    51.14513
scan-0116_TT_10908.xy  10908      6.33958 0.000000081905     0.46740    10.33441     6.01114     4.69861     3.76812    49.46004     9.84626     5.80657     4.78891     2.79148    50.53996
scan-0116_TT_10909.xy  10909      6.00566 0.000000081634     0.46604    10.33430     6.01119     4.69854     2.79503    49.32263     9.84637     5.80646     4.78892     2.76636    50.67737
scan-0116_TT_10910.xy  10910      5.95249 0.000000081697     0.47773    10.33409     6.01129     4.69847     2.66984    50.49547     9.84618     5.80649     4.78885     2.64189    49.50453
scan-0116_TT_10911.xy  10911      5.97043 0.000000081252     0.47818    10.33415     6.01129     4.69846     3.01118    50.54116     9.84615     5.80649     4.78881     2.57643    49.45884
scan-0116_TT_10912.xy  10912      5.95779 0.000000081807     0.47457    10.33428     6.01127     4.69849     3.12585    50.17977     9.84617     5.80652     4.78874     2.49273    49.82023
scan-0116_TT_10913.xy  10913      6.50271 0.000000082630     0.48568    10.33409     6.01109     4.69867     4.19521    51.29191     9.84610     5.80639     4.78893     2.73913    48.70809
scan-0116_TT_10914.xy  10914      6.11695 0.000000080237     0.48838    10.33402     6.01116     4.69851     3.01864    51.56244     9.84582     5.80640     4.78885     2.75968    48.43756
scan-0116_TT_10915.xy  10915      5.87182 0.000000080709     0.50108    10.33375     6.01115     4.69834     2.62046    52.82880     9.84605     5.80639     4.78870     2.65264    47.17120
scan-0116_TT_10916.xy  10916      6.01179 0.000000080400     0.50617    10.33391     6.01110     4.69832     3.06416    53.33543     9.84596     5.80639     4.78874     2.69637    46.66457
scan-0116_TT_10917.xy  10917      6.03854 0.000000081118     0.50994    10.33393     6.01101     4.69825     3.11297    53.71122     9.84572     5.80639     4.78868     2.60225    46.28878
scan-0116_TT_10918.xy  10918      6.00171 0.000000080088     0.51935    10.33381     6.01098     4.69830     2.95413    54.64625     9.84587     5.80626     4.78873     2.68903    45.35375
scan-0116_TT_10919.xy  10919      6.03129 0.000000081096     0.52061    10.33377     6.01101     4.69827     3.01850    54.77096     9.84605     5.80628     4.78869     2.62505    45.22904
scan-0116_TT_10920.xy  10920      5.93658 0.000000080880     0.51622    10.33376     6.01098     4.69828     2.84399    54.33491     9.84597     5.80629     4.78870     2.67829    45.66509
scan-0116_TT_10921.xy  10921      6.05825 0.000000080258     0.50873    10.33353     6.01113     4.69818     2.72550    53.58977     9.84580     5.80629     4.78871     2.73975    46.41023
scan-0116_TT_10922.xy  10922      5.96554 0.000000080214     0.51360    10.33339     6.01102     4.69825     2.59280    54.07470     9.84597     5.80615     4.78861     2.64774    45.92530
scan-0116_TT_10923.xy  10923      5.90104 0.000000079859     0.51036    10.33351     6.01094     4.69817     2.73201    53.75233     9.84578     5.80618     4.78857     2.48939    46.24767
scan-0116_TT_10924.xy  10924      6.16196 0.000000077841     0.50463    10.33348     6.01085     4.69816     2.50629    53.18276     9.84564     5.80617     4.78853     2.63095    46.81724
scan-0116_TT_10925.xy  10925      6.18024 0.000000078588     0.50635    10.33337     6.01084     4.69812     2.45232    53.35358     9.84564     5.80616     4.78851     2.60254    46.64642
scan-0116_TT_10926.xy  10926      6.07980 0.000000078796     0.50811    10.33342     6.01088     4.69813     2.38420    53.52840     9.84587     5.80600     4.78855     2.51533    46.47160
scan-0116_TT_10927.xy  10927      6.02835 0.000000080470     0.49963    10.33324     6.01075     4.69808     2.81141    52.68294     9.84564     5.80616     4.78853     2.49056    47.31706
scan-0116_TT_10928.xy  10928      5.97953 0.000000078766     0.51076    10.33321     6.01065     4.69807     3.07616    53.79104     9.84564     5.80610     4.78850     2.66770    46.20896
scan-0116_TT_10929.xy  10929      6.05297 0.000000078933     0.51465    10.33316     6.01066     4.69802     3.49712    54.17847     9.84567     5.80598     4.78845     2.54072    45.82153
scan-0116_TT_10930.xy  10930      5.73726 0.000000079131     0.50816    10.33288     6.01066     4.69798     2.68640    53.53267     9.84547     5.80599     4.78839     2.44725    46.46733
scan-0116_TT_10931.xy  10931      5.68612 0.000000077630     0.51126    10.33289     6.01056     4.69798     2.67017    53.83946     9.84562     5.80606     4.78848     2.56386    46.16054
scan-0116_TT_10932.xy  10932      5.87198 0.000000077957     0.51704    10.33285     6.01060     4.69798     3.10466    54.41540     9.84564     5.80608     4.78829     2.52991    45.58460
scan-0116_TT_10933.xy  10933      6.16589 0.000000077728     0.51457    10.33294     6.01067     4.69791     3.49308    54.17137     9.84532     5.80592     4.78829     2.50133    45.82863
scan-0116_TT_10934.xy  10934      5.72470 0.000000077510     0.50549    10.33254     6.01049     4.69793     2.49350    53.26630     9.84537     5.80588     4.78827     2.56170    46.73370
scan-0116_TT_10935.xy  10935      5.63621 0.000000076197     0.51005    10.33255     6.01039     4.69780     2.43485    53.72023     9.84533     5.80579     4.78823     2.55870    46.27977
scan-0116_TT_10936.xy  10936      5.60956 0.000000077228     0.50456    10.33256     6.01043     4.69778     3.11785    53.17255     9.84563     5.80580     4.78819     2.66498    46.82745
scan-0116_TT_10937.xy  10937      5.60983 0.000000078772     0.50262    10.33260     6.01044     4.69775     3.15540    52.97947     9.84574     5.80584     4.78814     2.58921    47.02053
scan-0116_TT_10938.xy  10938      5.62342 0.000000078012     0.50445    10.33237     6.01046     4.69765     3.11324    53.16171     9.84524     5.80578     4.78826     2.60304    46.83829
scan-0116_TT_10939.xy  10939      5.52633 0.000000077708     0.49374    10.33226     6.01031     4.69779     2.81324    52.09409     9.84495     5.80578     4.78817     2.45911    47.90591
scan-0116_TT_10940.xy  10940      5.55883 0.000000076883     0.47857    10.33213     6.01028     4.69778     2.93605    50.57683     9.84539     5.80568     4.78810     2.48246    49.42317
scan-0116_TT_10941.xy  10941      5.65829 0.000000077699     0.45810    10.33221     6.01024     4.69772     2.78569    48.52163     9.84517     5.80569     4.78810     2.63684    51.47837
scan-0116_TT_10942.xy  10942      5.79005 0.000000074880     0.44626    10.33213     6.01026     4.69762     2.76185    47.32892     9.84511     5.80556     4.78811     2.57125    52.67108
scan-0116_TT_10943.xy  10943      6.01510 0.000000073943     0.43671    10.33212     6.01017     4.69765     2.66169    46.36562     9.84483     5.80551     4.78800     2.64733    53.63438
scan-0116_TT_10944.xy  10944      5.71686 0.000000075782     0.43577    10.33206     6.01025     4.69746     2.52603    46.26968     9.84487     5.80558     4.78795     2.45627    53.73032
scan-0116_TT_10945.xy  10945      5.66633 0.000000075544     0.43004    10.33194     6.01008     4.69749     2.62267    45.68992     9.84489     5.80538     4.78802     2.58840    54.31008
scan-0116_TT_10946.xy  10946      5.69415 0.000000075534     0.42709    10.33178     6.01009     4.69756     2.71398    45.39088     9.84483     5.80544     4.78796     2.48744    54.60912
scan-0116_TT_10947.xy  10947      5.49854 0.000000077315     0.41644    10.33184     6.01017     4.69743     2.81423    44.31194     9.84475     5.80545     4.78782     2.45548    55.68806
scan-0116_TT_10948.xy  10948      5.46429 0.000000077720     0.41005    10.33185     6.01002     4.69743     2.49123    43.66245     9.84445     5.80533     4.78790     2.40127    56.33755
scan-0116_TT_10949.xy  10949      5.53115 0.000000076312     0.41153    10.33168     6.01001     4.69736     2.13204    43.81258     9.84436     5.80527     4.78789     2.56078    56.18742
scan-0116_TT_10950.xy  10950      5.72685 0.000000075964     0.41328    10.33146     6.00992     4.69736     2.47518    43.99010     9.84429     5.80538     4.78781     2.71675    56.00990
scan-0116_TT_10951.xy  10951      5.62153 0.000000077275     0.42243    10.33160     6.00992     4.69735     2.51819    44.91992     9.84427     5.80527     4.78779     2.53191    55.08008
scan-0116_TT_10952.xy  10952      5.37737 0.000000077710     0.41818    10.33165     6.00987     4.69731     2.52159    44.48882     9.84427     5.80511     4.78770     2.38085    55.51118
scan-0116_TT_10953.xy  10953      5.64930 0.000000078232     0.43341    10.33198     6.01030     4.69770     2.79079    46.03226     9.84496     5.80547     4.78809     2.58712    53.96774
scan-0116_TT_10954.xy  10954      5.65415 0.000000077418     0.44063    10.33357     6.01117     4.69828     3.05710    46.75850     9.84663     5.80674     4.78880     2.73817    53.24150
scan-0116_TT_10955.xy  10955      5.58954 0.000000076306     0.42520    10.33450     6.01139     4.69868     2.80483    45.19925     9.84713     5.80691     4.78917     2.72191    54.80075
scan-0116_TT_10956.xy  10956      5.55234 0.000000077904     0.43689    10.33441     6.01150     4.69873     2.88572    46.38301     9.84707     5.80701     4.78906     2.68862    53.61699
scan-0116_TT_10957.xy  10957      5.58567 0.000000076289     0.45316    10.33422     6.01152     4.69866     2.85634    48.02448     9.84699     5.80691     4.78914     2.59349    51.97552
scan-0116_TT_10958.xy  10958      5.45127 0.000000078600     0.46257    10.33424     6.01138     4.69870     2.73647    48.97116     9.84717     5.80684     4.78912     2.49799    51.02884
scan-0116_TT_10959.xy  10959      5.52070 0.000000078069     0.46831    10.33430     6.01140     4.69865     2.74981    49.54789     9.84708     5.80682     4.78912     2.42740    50.45211
scan-0116_TT_10960.xy  10960      5.57893 0.000000076264     0.47055    10.33415     6.01143     4.69858     2.68020    49.77297     9.84691     5.80687     4.78907     2.28107    50.22703
scan-0116_TT_10961.xy  10961      5.62075 0.000000077159     0.47812    10.33436     6.01138     4.69865     2.66395    50.53219     9.84718     5.80688     4.78894     2.45893    49.46781
scan-0116_TT_10962.xy  10962      5.61437 0.000000076780     0.48062    10.33426     6.01127     4.69861     2.69043    50.78259     9.84684     5.80678     4.78906     2.56756    49.21741
scan-0116_TT_10963.xy  10963      5.58888 0.000000078224     0.48722    10.33425     6.01131     4.69856     3.00825    51.44303     9.84677     5.80662     4.78905     2.62139    48.55697
scan-0116_TT_10964.xy  10964      5.71066 0.000000078040     0.48501    10.33408     6.01138     4.69850     2.80919    51.22173     9.84668     5.80673     4.78895     2.71553    48.77827
scan-0116_TT_10965.xy  10965      5.75302 0.000000078346     0.48470    10.33417     6.01129     4.69852     2.64863    51.19211     9.84668     5.80662     4.78895     2.60028    48.80789
scan-0116_TT_10966.xy  10966      5.61122 0.000000078652     0.48143    10.33396     6.01123     4.69853     2.60677    50.86471     9.84646     5.80655     4.78895     2.51645    49.13529
scan-0116_TT_10967.xy  10967      5.63236 0.000000077902     0.49780    10.33402     6.01122     4.69848     2.70831    52.50009     9.84632     5.80656     4.78897     2.39922    47.49991
scan-0116_TT_10968.xy  10968      5.62457 0.000000078984     0.50055    10.33401     6.01113     4.69857     3.01369    52.77442     9.84629     5.80663     4.78898     2.45308    47.22558
scan-0116_TT_10969.xy  10969      5.54545 0.000000080069     0.50715    10.33404     6.01124     4.69850     2.68693    53.43286     9.84646     5.80649     4.78895     2.46235    46.56714
scan-0116_TT_10970.xy  10970      5.71762 0.000000081444     0.51494    10.33394     6.01128     4.69839     2.89075    54.20642     9.84661     5.80653     4.78886     2.68168    45.79358
scan-0116_TT_10971.xy  10971      5.67626 0.000000080884     0.51808    10.33386     6.01127     4.69842     2.98882    54.51918     9.84644     5.80651     4.78888     2.72090    45.48082
scan-0116_TT_10972.xy  10972      5.79167 0.000000080554     0.51994    10.33386     6.01124     4.69840     2.86592    54.70411     9.84642     5.80638     4.78883     2.80852    45.29589
scan-0116_TT_10973.xy  10973      5.71318 0.000000080995     0.52784    10.33387     6.01108     4.69838     2.50790    55.48708     9.84631     5.80637     4.78883     2.65958    44.51292
scan-0116_TT_10974.xy  10974      5.83797 0.000000081379     0.53811    10.33383     6.01113     4.69835     2.96054    56.50414     9.84639     5.80646     4.78877     2.46015    43.49586
scan-0116_TT_10975.xy  10975      5.94564 0.000000082323     0.54348    10.33381     6.01107     4.69842     3.39863    57.03537     9.84617     5.80644     4.78876     2.62852    42.96463
scan-0116_TT_10976.xy  10976      5.90388 0.000000082792     0.54381    10.33387     6.01106     4.69839     3.18837    57.06827     9.84604     5.80640     4.78877     2.63439    42.93173
scan-0116_TT_10977.xy  10977      5.81865 0.000000081884     0.53475    10.33391     6.01115     4.69829     2.84975    56.17230     9.84610     5.80632     4.78888     2.53105    43.82770
scan-0116_TT_10978.xy  10978      5.83544 0.000000081458     0.52863    10.33389     6.01108     4.69826     2.82379    55.56625     9.84618     5.80644     4.78869     2.66555    44.43375
scan-0116_TT_10979.xy  10979      6.01230 0.000000081942     0.52076    10.33376     6.01104     4.69820     2.47557    54.78580     9.84584     5.80630     4.78873     2.71134    45.21420
scan-0116_TT_10980.xy  10980      6.02030 0.000000081638     0.51820    10.33378     6.01104     4.69828     2.42723    54.53317     9.84579     5.80618     4.78873     2.46430    45.46683
scan-0116_TT_10981.xy  10981      6.00914 0.000000080635     0.51880    10.33368     6.01102     4.69827     2.40497    54.59225     9.84562     5.80620     4.78878     2.60658    45.40775
scan-0116_TT_10982.xy  10982      6.13307 0.000000082940     0.51813    10.33363     6.01102     4.69828     2.76266    54.52575     9.84575     5.80614     4.78869     2.46364    45.47425
scan-0116_TT_10983.xy  10983      6.03218 0.000000082939     0.52292    10.33351     6.01101     4.69831     2.88640    55.00120     9.84571     5.80612     4.78869     2.66820    44.99880
scan-0116_TT_10984.xy  10984      5.97368 0.000000081452     0.52753    10.33360     6.01098     4.69826     2.73405    55.45836     9.84561     5.80613     4.78870     2.70588    44.54164
scan-0116_TT_10985.xy  10985      6.01234 0.000000081467     0.53113    10.33354     6.01104     4.69819     3.01501    55.81520     9.84568     5.80620     4.78857     2.76292    44.18480
scan-0116_TT_10986.xy  10986      6.12434 0.000000082806     0.52765    10.33358     6.01091     4.69818     2.81501    55.47042     9.84549     5.80614     4.78855     2.49789    44.52958
scan-0116_TT_10987.xy  10987      5.99752 0.000000080974     0.53492    10.33357     6.01090     4.69820     2.96855    56.19089     9.84553     5.80613     4.78855     2.40003    43.80911
scan-0116_TT_10988.xy  10988     14.70966 0.000000079518     0.53286    10.33356     6.01087     4.69814     5.01318    55.98643     9.84562     5.80601     4.78854     4.47146    44.01357
scan-0116_TT_10989.xy  10989      6.17823 0.000000078475     0.52425    10.33356     6.01093     4.69812     2.47270    55.13373     9.84560     5.80613     4.78849     2.45335    44.86627
scan-0116_TT_10990.xy  10990      6.18909 0.000000079595     0.53427    10.33332     6.01090     4.69807     2.62385    56.12534     9.84555     5.80601     4.78856     2.42204    43.87466
scan-0116_TT_10991.xy  10991      6.05606 0.000000080606     0.54647    10.33329     6.01087     4.69809     2.89707    57.33104     9.84580     5.80601     4.78852     2.51655    42.66896
scan-0116_TT_10992.xy  10992      6.23988 0.000000081697     0.56267    10.33337     6.01083     4.69802     2.78378    58.92736     9.84565     5.80610     4.78840     2.52206    41.07264
scan-0116_TT_10993.xy  10993      5.97011 0.000000082687     0.56254    10.33329     6.01081     4.69798     3.03470    58.91381     9.84547     5.80608     4.78847     2.75622    41.08619
scan-0116_TT_10994.xy  10994      5.84528 0.000000081511     0.57324    10.33322     6.01075     4.69802     2.49410    59.96563     9.84537     5.80604     4.78835     2.45528    40.03437
scan-0116_TT_10995.xy  10995      5.98149 0.000000082722     0.58378    10.33310     6.01074     4.69802     2.82421    60.99919     9.84543     5.80595     4.78838     2.67225    39.00081
scan-0116_TT_10996.xy  10996      5.95853 0.000000082569     0.58046    10.33308     6.01069     4.69796     2.84055    60.67427     9.84523     5.80593     4.78831     2.76390    39.32573
scan-0116_TT_10997.xy  10997      5.97943 0.000000081731     0.58593    10.33301     6.01063     4.69796     2.56443    61.21004     9.84522     5.80590     4.78827     2.69319    38.78996
scan-0116_TT_10998.xy  10998      6.17616 0.000000086063     0.59196    10.33292     6.01070     4.69794     3.27129    61.79979     9.84499     5.80593     4.78826     2.64886    38.20021
scan-0116_TT_10999.xy  10999      5.98389 0.000000085877     0.58417    10.33293     6.01070     4.69783     2.43605    61.03830     9.84499     5.80575     4.78828     2.58986    38.96170
scan-0116_TT_11000.xy  11000      5.95844 0.000000084607     0.58498    10.33291     6.01051     4.69788     2.60949    61.11753     9.84485     5.80582     4.78808     2.51538    38.88247
scan-0116_TT_11001.xy  11001      6.12503 0.000000087254     0.57983    10.33295     6.01041     4.69781     3.52345    60.61231     9.84474     5.80577     4.78823     2.67124    39.38769
